service,entityType,name,label,type,maxLength,key,selectProperty
API_PROJECTBILLINGREQUEST,WRITTENOFFPRJBLGELMENTRDETS_TYPE,WrittenOffQuantity,,Decimal,,,
API_WORK_CENTER,WORKCENTERHEADERTYPE,WrkCtrStdValMaintRule4,Standard Value Maintenance Rule 4,String,1.0,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,PurReqnReleaseStatus,Proc.state,String,2.0,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,NetPriceQuantityUnit,Net Rate Unit,String,3.0,,
API_CNSLDTNGROUPSTRUCTURE,CNSLDTNGRPSTRUCMETHASSGMT_TYPE,GroupStrucFromFiscalYearPeriod,Start of Assignment,String,7.0,True,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTTEXT_TYPE,BillingDocumentRequest,Billing Document,String,10.0,True,
API_PAYROLLEARMARKEDFUNDSDOC,PAYROLLEARMARKEDFUNDSDOCITEM_TYPE,PayrollAdditionalModifier,Addit.modification,String,4.0,,
API_CNSLDTNGROUPSTRUCTURE,CONSOLIDATIONGROUPSTRUCTURE_TYPE,DivestitureIsDueToMerger,Divestiture Due to Merger,Boolean,,,
API_MEASURINGPOINT,MEASURINGPOINTTYPE,MsrgPtIsCountingBackwards,Count backwards,Boolean,,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,PaymentReference,Payment Reference,String,30.0,,
API_CUSTOMERRETURN,CUSTOMERRETURN_TYPE,PricingDate,Pricing Date,Date,,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,CancelledBillingDocument,Canceled Bill. Doc.,String,10.0,,
API_WORK_CENTER,WORKCENTERPOOLEDCAPACITYTYPE,ValidityEndDate,End Date,Date,,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,RequirementTracking,Req. Tracking Number,String,10.0,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,ToBePostponedAmtInGlobalCrcy,Amt ToPostpn GlCrcy,Decimal,,,
API_WORK_CENTER,WORKCENTERCOSTCENTERTYPE,WorkCenterTypeCode,Object Type,String,2.0,True,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,EWMRoute,Route,String,10.0,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATIONITEM_TYPE,RequestForQuotation,Req. for Quotation,String,10.0,,
API_CNTRLREQFORQUOTATION,CENTRALRFQITEMDISTRIBUTIONTYPE,ProcurementHubSourceSystem,Logical System,String,10.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,EWMWhseTskLowStkChkPlnSts,L.StkChk Plan.,String,1.0,,
API_CNTRLREQFORQUOTATION,CENTRALREQUESTFORQUOTATIONTYPE,IncotermsClassification,Incoterms,String,3.0,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,PurchaseRequisitionItem,Requisn. item,String,5.0,True,True
API_WRKCTRPOOLEDCAPACITY,WORKCENTERCAPACITYTYPE,CapacityEndTimeID,End Time in Seconds,Int32,,,
API_SERVICECONTRACT,SERVICECONTRACT_TYPE,ServiceContractDescription,Transaction Descr.,String,40.0,,
API_WORK_CENTER,WORKCENTERCAPACITYDESCRIPTIONTYPE,CapacityText,Capacity Text,String,40.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,CustomerTaxClassification2,Tax Class.2 Customer,String,1.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,MaterialGroup,Material Group,String,9.0,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,WBSElementInternalID,WBS Internal ID,String,8.0,,
API_SERVICECONTRACT,SERVICECONTRACT_TYPE,ShipToParty,Ship-To Party,String,10.0,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUEST_TYPE,PriceListType,Price List Type,String,2.0,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,ServiceContrItemStartDateTime,Contract Start Date,DateTimeOffset,,,
API_RFM_ASSORTMENT_MODULE,EXPLCTASSTMTMDLUSRPRODEXCLSNTYPE,LastChangeDate,,Date,,,
API_SALESORDER,SALESORDERITEM_TYPE,ItemVolumeISOUnit,ISO Unit Item Volume,String,3.0,,
API_SERVICECONTRACT,SERVICECONTRACT_TYPE,Language,Language,String,2.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,PurchasingItemIsFreeOfCharge,Free of Charge,Boolean,,,
API_PRAWELLCOMPLETIONDOWNTIME,WELLCOMPLETIONDT_TYPE,PRAEffectiveToDateTime,Effective to TS,DateTimeOffset,,,
API_MEASURINGPOINT,MEASURINGPOINTTYPE,MeasuringPoint,Measuring point,String,12.0,True,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,PlndOrderReplnmtElmntType,Kanban Indicator,String,1.0,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,ProfitCenter,Profit Center,String,10.0,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,SupplyingPlant,Supplying Plant,String,4.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,PriceIsToBePrinted,Print Price,Boolean,,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,BillOfOperationsVariant,Group Counter,String,2.0,,
API_PRAINTERNALMARKETING,PRAINTERNALMARKETINGRATETRANS_TYPE,PRACreationDateTime,Short Time Stamp,DateTimeOffset,,,
API_FREIGHTORDER,FREIGHTORDERITEM_TYPE,ProductUUID,Product GUID,Guid,,,
API_PLANNEDORDER,PLANNEDORDERCAPACITYTYPE,OperationEarliestEndDate,Earliest End Date,Date,,,
API_CNTRLREQFORQUOTATION,CENTRALRFQITEMDISTRIBUTIONTYPE,DistributionType,Distribution Type,String,2.0,,
API_WORK_CENTER,WORKCENTERDESCRIPTIONTYPE,Plant,Plant,String,4.0,,
API_PLANNEDORDER,PLANNEDORDERCOMPONENTTYPE,SAP__Messages,,Other,,,
API_PURCHASEORDER_2,PURCHASEORDER_TYPE,PurchaseOrderType,Purchasing Doc. Type,String,4.0,,
API_PURCHASEORDER_2,POSUBCONTRACTINGCOMPONENT_TYPE,StorageLocation,Storage Location,String,4.0,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,ToBeWrittenOffAmtInGlobalCrcy,Amt ToWrtOff GlCrcy,Decimal,,,
API_WRKCTRPOOLEDCAPACITY,WORKCENTERCAPACITYTYPE,CapacityIsFinite,Finite Scheduling,Boolean,,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,PlannedOrderLongText,Planned Order Text,String,255.0,,
API_RFM_ASSORTMENT_MODULE,PRODUCTTOEXPLICITASSORTMENTMDLTYPE,AssortmentModuleName,Assortment Module,String,100.0,True,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,OrderPriceUnit,Order Price Unit,String,3.0,,
API_PLANNEDORDER,PLANNEDORDERCAPACITYTYPE,OpLtstSchedldTrdwnStrtDte,Teardown Start Date,Date,,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,SSPReqrUserId,Requestor UserID,String,12.0,,
API_PROJECTBILLINGREQUEST,WRITTENOFFPRJBLGELMENTRDETS_TYPE,CompanyCode,Company Code,String,4.0,,
API_WRKCTRPOOLEDCAPACITY,WORKCENTERCAPACITYSHIFTTYPE,WorkDayRule,Workday Rule,String,1.0,,
API_SALESORDER,SALESORDERITEM_TYPE,MatlAccountAssignmentGroup,Acct Assmt Grp Mat.,String,2.0,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,PurReqnExternalSystemId,External System ID,String,60.0,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTPARTNER_TYPE,Supplier,Supplier,String,10.0,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUEST_TYPE,DistributionChannel,Distribution Channel,String,2.0,,
API_MEASURINGPOINT,MSRGPOINTCONDITIONLONGTEXT_TYPE,LongText,Long Text,String,,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,ServiceContractItemIsCompleted,Checkbox,Boolean,,,
API_SALESORDER,SALESORDERITEMPRICINGELMNT_TYPE,ConditionRateRatioISOUnit,ISO Unit Code for Condition Ratio,String,3.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,StockSegment,Stock Segment,String,40.0,,
API_CNSLDTNPLANT,CNSLDTNPLANTTEXT_TYPE,Plant,Plant,String,4.0,True,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTITEMPARTNER_TYPE,PartnerFunction,Partner Function,String,2.0,True,
API_FREIGHTORDER,FREIGHTORDERITEM_TYPE,TranspEquipmentPlateNumber,Registration No.,String,20.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,TotalNetAmount,Net Value,Decimal,,,
API_CUSTOMERRETURN,CUSTOMERRETURN_TYPE,IncotermsVersion,Incoterms Version,String,4.0,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTPARTNER_TYPE,PartnerFunction,Partner Function,String,2.0,True,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,MultipleAcctAssgmtDistribution,Distribut. Indicator,String,1.0,,
API_CNTRLREQFORQUOTATION,CENTRALREQFORQUOTATIONITEMTYPE,IncotermsLocation2,Incoterms Location 2,String,70.0,,
API_WORK_CENTER,WORKCENTERHEADERTYPE,WorkCenterFormulaParam1,Formula Parameter 1,String,6.0,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATION_TYPE,PurContrValidityEndDate,Valid To,Date,,,
API_PRAINTERNALMARKETING,PRAINTERNALMARKETINGRATEHDR_TYPE,MeasurementPoint,Measurement Point,String,20.0,,
API_SALESORDER,SALESORDER_TYPE,BillingDocumentDate,Billing Date,Date,,,
API_WORK_CENTER,WORKCENTERHEADERTYPE,SupplyArea,Prodn Supply Area,String,10.0,,
API_MEASURINGPOINT,MSRGPOINTCONDITION_TYPE,MeasuringPoint,Measuring point,String,12.0,True,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,SAP__Messages,,Other,,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTITEM_TYPE,ProductHierarchyNode,Product Hierarchy,String,18.0,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,TransactionCurrency,Currency,String,3.0,,
API_WHSE_INB_DELIVERY_2,WHSEINBOUNDDELIVERYITEMTYPE,EWMDelivLastChangeUTCDateTime,Short Time Stamp,DateTimeOffset,,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,QuotaArrangement,Quota Arrangement,String,10.0,,
API_CUSTOMERRETURN,CUSTOMERRETURN_TYPE,IncotermsLocation2,Incoterms Location 2,String,70.0,,
API_WORK_CENTER,WORKCENTERCAPACITYTYPE,CapacityPlanUtilizationPercent,Capacity Utilization,String,3.0,,
API_CNTRLREQFORQUOTATION,CENTRALRFQITEMDISTRIBUTIONTYPE,ProcmtHubPurchaseRequisition,Purchase Requisition,String,10.0,,
API_WORK_CENTER,WORKCENTERPOOLEDCAPACITYTYPE,WorkCenterCategoryCode,Work Center Category,String,4.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,Division,Division,String,2.0,,
API_PURCHASEORDER_2,PURCHASEORDER_TYPE,PurchasingOrganization,Purch. Organization,String,4.0,,True
API_WRKCTRPOOLEDCAPACITY,WORKCENTERCAPACITYSHIFTTYPE,ShiftDefValidityEndDate,End Date,Date,,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,WhseTaskNetVolumeUnitOfMeasure,Volume Unit,String,3.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,SourceStorageBin,Source Storage Bin,String,18.0,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,ProjectCurrency,Project Currency,String,3.0,,
API_WHSE_INB_DELIVERY_2,WHSEINBOUNDDELIVERYITEMTYPE,PurchasingDocumentItem,Purchase Order Item,String,5.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,IncotermsClassification,Incoterms,String,3.0,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUEST_TYPE,OverallPricingIncompletionSts,Pricing – All Items,String,1.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,OverallLimitAmount,Overall Limit,Decimal,,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,Subcontractor,Supplier,String,10.0,,
API_SALESORDER,SALESORDERITEM_TYPE,NetAmount,Net Value,Decimal,,,
API_PURCHASEORDER_2,POSUBCONTRACTINGCOMPONENT_TYPE,Plant,Plant,String,4.0,,
API_FREIGHTORDER,FREIGHTORDER_TYPE,TransportationModeCategory,Transportation Mode Category,String,1.0,,
API_PRAWELLCOMPLETIONDOWNTIME,WELLCOMPLETIONDT_TYPE,PRANmbrOfHrs,Hours,Decimal,,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,IncotermsLocation1,Incoterms Location 1,String,70.0,,
API_WHSE_INB_DELIVERY_2,WHSEINBOUNDDELIVERYITEMTYPE,EWMBatchBySupplierPlanned,Supplier Batch,String,15.0,,
API_WORK_CENTER,WORKCENTERCAPACITYTYPE,Capacity,Capacity,String,8.0,,
API_PAYROLLEARMARKEDFUNDSDOC,PAYROLLEARMARKEDFUNDSDOC_TYPE,DocumentDate,Document Date,Date,,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATION_TYPE,ExchangeRateIsFixed,Fixed Exchange Rate,Boolean,,,
API_WRKCTRPOOLEDCAPACITY,WORKCENTERCAPACITYSHIFTTYPE,TotOperatingDurationInSeconds,Total Operating Duration In Seconds,Int32,,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,ProjectBillingRequestItemDesc,Item Description,String,40.0,,
API_SALESORDER,SALESORDERITEM_TYPE,SDProcessStatus,Overall Status,String,1.0,,
API_WORK_CENTER,WORKCENTERCOSTCENTERTYPE,WorkCenter,Work Center,String,8.0,,
API_RFM_ASSORTMENT_MODULE,PRODUCTTOEXPLICITASSTMTMDLVERSTYPE,LastChangedByUserName,Changed By,String,12.0,,
API_MEASURINGPOINT,MEASURINGPOINTTYPE,MeasuringPointMaximumThreshold,Upper range limit,Double,,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,WarehouseProcessCategory,Whse Proc. Category,String,1.0,,
API_WORK_CENTER,WORKCENTERCAPACITYINTERVALTYPE,CapacityPlanUtilizationPercent,Capacity Utilization,String,3.0,,
API_SALESORDER,SALESORDERITEM_TYPE,BusinessArea,Business Area,String,4.0,,
API_RETAILPROMOTION,A_RETAILPROMOTION_TYPE,SalesPriceActivationStatus,Sales Price Activation Status,String,1.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSEORDERTYPE,WarehouseOrder,Warehouse Order,String,10.0,True,
API_CNSLDTNMATERIALGROUP,CNSLDTNMATERIALGROUPTEXT_TYPE,SAP__Messages,,Other,,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,InvoiceListType,Invoice List Type,String,4.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,TaxCode,Tax Code,String,2.0,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,DeliveryDate,Delivery Date,Date,,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUEST_TYPE,CustomerTaxClassification2,Tax Class.2 Customer,String,1.0,,
API_CNSLDTNGROUPSTRUCTURE,CNSLDTNGRPSTRUCMETHASSGMT_TYPE,MethChangeIsAtBeginOfPeriod,Method Change at Beginning of Period,Boolean,,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATION_TYPE,CreatedByUser,Created By,String,12.0,,
API_PAYROLLEARMARKEDFUNDSDOC,PAYROLLEARMARKEDFUNDSDOCITEM_TYPE,EarmarkedFundsDocument,Document Number,String,10.0,True,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,ProductCharacteristic2,Characteristic 2,String,18.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,AccountingDocument,Document Number,String,10.0,,
API_WHSE_INB_DELIVERY_2,WHSEINBOUNDDELIVERYITEMTYPE,EWMInboundDeliveryItemType,Item Type,String,4.0,,
API_PLANNEDORDER,PLANNEDORDERCAPACITYTYPE,OperationEarliestStartDate,Earliest Start Date,Date,,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTITEMPARTNER_TYPE,BillingDocumentRequestItem,Billing Doc. Request Item,String,6.0,True,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUEST_TYPE,ProjectBillingRequestStatus,Billing Req Status,String,1.0,,
API_SALESORDER,SALESORDERITEM_TYPE,CustomerGroup,Customer Group,String,2.0,,
API_PURCHASEORDER_2,PURCHASEORDER_TYPE,QuotationSubmissionDate,Quotation Date,Date,,,
API_FREIGHTORDER,FREIGHTORDER_TYPE,Consignee,Ship-to Party,String,10.0,,
API_RFM_ASSORTMENT_MODULE,PRODUCTTOEXPLICITASSORTMENTMDLTYPE,LastChangeDate,,Date,,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATIONITEM_TYPE,PurchasingDocumentItemText,Short Text,String,40.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSEORDERTYPE,Queue,Queue,String,10.0,,
API_SALESORDER,SALESORDER_TYPE,ShippingCondition,Shipping Conditions,String,2.0,,
API_WHSE_INB_DELIVERY_2,WHSEINBDELIVITEMSERIALNUMBERTYPE,EWMSerialNumber,Serial Number,String,30.0,True,
API_RETURNSINSPECTION_2,RETURNSINSPECTION_TYPE,SAP__Messages,,Other,,,
API_WORK_CENTER,WORKCENTERPOOLEDCAPACITYTYPE,LastChangedByUser,User Name,String,12.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,SpecialStockIdfgSalesOrderItem,,String,6.0,,
API_PURCHASEORDER_2,PURCHASEORDER_TYPE,PurgProdCmplncTotDngrsGoodsSts,Dangerous Goods Sts,String,1.0,,
API_SALESORDER,SALESORDERITEMPRICINGELMNT_TYPE,ConditionQuantity,Pricing Unit,Decimal,,,
API_CNTRLREQFORQUOTATION,CENTRALREQUESTFORQUOTATIONTYPE,PurContrValidityStartDate,Validity Per. Start,Date,,,
API_SALESORDER,SALESORDERITEM_TYPE,MaterialPricingGroup,Product Price Group,String,2.0,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,NetPriceQuantity,Net Rate,Decimal,,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,ScheduledBasicStartDate,Scheduled start,Date,,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSEORDERTYPE,WhseOrderCreationDateTime,Creation Time,DateTimeOffset,,,
API_SALESORDER,SALESORDER_TYPE,CustomerPaymentTerms,Terms of Payment,String,4.0,,
API_PLANNEDORDER,PLANNEDORDERCOMPONENTTYPE,ReservationItem,Reservation Item,String,4.0,True,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATIONITEM_TYPE,PurchaseRequisitionItem,Item of requisition,String,5.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,AbsltAccountingExchangeRate,Abs.Exch.Rate Acct.,Decimal,,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,ServiceContractItemQuantity,Order Quantity,Decimal,,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATIONITEM_TYPE,OrderItemQtyToBaseQtyDnmntr,Denominator,Decimal,,,
API_WHSE_INB_DELIVERY_2,WHSEINBOUNDDELIVERYITEMTYPE,ProductQuantity,Quantity,Decimal,,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,EWMStockUsage,Usage,String,1.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,TotalGrossAmount,Total Amount,Decimal,,,
API_CUSTOMERRETURN,CUSTOMERRETURN_TYPE,RetsMgmtProcess,Process ID No.,String,10.0,,
API_WORK_CENTER,WORKCENTERHEADERTYPE,WrkCtrSetupSchedgFmla,Duration of Setup,String,6.0,,
API_PLANNEDORDER,PLANNEDORDERCOMPONENTTYPE,BillOfMaterialCategory,BOM Category,String,1.0,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,ProductionPlant,Production Plant,String,4.0,,
API_PROJECTBILLINGREQUEST,WRITTENOFFPRJBLGELMENTRDETS_TYPE,Ledger,Ledger,String,2.0,,
API_CNSLDTNFSITEMHIERARCHY,CNSLDTNFSITEMHIERARCHYNODE_TYPE,NodeType,Hierarchy Node Type,String,1.0,,
API_MEASURINGPOINT,MEASURINGPOINTLONGTEXTTYPE,MeasuringPoint,Measuring point,String,12.0,True,
API_WAREHOUSE_RESOURCE_2,WAREHOUSERESOURCETYPE,EWMResource,Resource,String,18.0,True,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,ServicesRenderedDate,Serv. Rendered Date,Date,,,
API_PURCHASEORDER_2,POSUBCONTRACTINGCOMPONENT_TYPE,MaterialComponentIsPhantomItem,Phantom Item,Boolean,,,
API_PLANNEDORDER,PLANNEDORDERCOMPONENTTYPE,GoodsMovementEntryQty,Quantity in Unit of Entry,Decimal,,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,MaterialType,Material Type,String,4.0,,
API_SALESORDER,SALESORDERITEM_TYPE,SafetyDataSheetStatus,Safety Data Sheet Status,String,1.0,,
API_CNTRLREQFORQUOTATION,CENTRALRFQITEMDISTRIBUTIONTYPE,OrderQuantityUnitISOCode,ISO Code,String,3.0,,
API_CUSTOMERRETURN,CUSTOMERRETURN_TYPE,RetsMgmtLogProcgStatus,Logistical Status,String,1.0,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,PlannedOrder,Planned Order,String,10.0,True,
API_PURCHASEORDER_2,POSUBCONTRACTINGCOMPONENT_TYPE,DebitCreditCode,Debit Credit Code,String,1.0,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,SEPAMandate,Mandate ID,String,35.0,,
API_PROJECTBILLINGREQUEST,PROJECTBILLINGREQUESTITEM_TYPE,DocumentCurrency,Document Currency,String,3.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,CustomerTaxClassification6,Tax Class.6 Customer,String,1.0,,
API_FREIGHTORDER,FREIGHTORDER_TYPE,TransportationOrderConfSts,Confirm. Status,String,2.0,,
API_SERVICECONTRACT,SERVICECONTRACTITEM_TYPE,SalesOffice,Sales Office,String,4.0,,
API_FREIGHTORDER,FREIGHTORDER_TYPE,ShipperUUID,Shipper UUID,Guid,,,
API_CNSLDTNCUSTOMER,CNSLDTNCUSTOMERTEXT_TYPE,Language,Language Key,String,2.0,True,
API_CNTRLREQFORQUOTATION,CENTRALREQFORQUOTATIONITEMTYPE,PerformancePeriodEndDate,End of Performance Period,Date,,,
API_PURCHASEREQUISITION_2,PURCHASEREQNITEMTYPE,BaseUnitISOCode,ISO Code,String,3.0,,
API_WRKCTRPOOLEDCAPACITY,WORKCENTERCAPACITYSHIFTTYPE,WeekDay,Week Day,String,1.0,True,
API_CNTRLREQFORQUOTATION,CENTRALREQUESTFORQUOTATIONTYPE,FollowOnDocumentCategory,Follow-On Document Category,String,1.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,WhseTaskTwoStepPickingType,Warehouse Task Type,String,1.0,,
API_PURCHASEORDER_2,POSUBCONTRACTINGCOMPONENT_TYPE,VariableSizeComponentUnit,Variable-Size Component Unit,String,3.0,,
API_PLANNEDORDER,PLANNEDORDERCOMPONENTTYPE,MaterialComponentIsPhantomItem,Phantom Item,Boolean,,,
API_FREIGHTORDER,FREIGHTORDERITEM_TYPE,TranspOrdItemGrossVolume,Gross Volume,Decimal,,,
API_SERVICECONTRACT,SERVICECONTRACT_TYPE,ServiceContractStatus,Life Cycle Status,String,4.0,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATIONITEM_TYPE,GrossAmount,Gross order value,Decimal,,,
API_PURCHASEORDER_2,PURCHASEORDER_TYPE,PurchaseOrderDeletionCode,Deletion Code,String,1.0,,
API_BILLINGDOCUMENTREQUEST,BILLINGDOCUMENTREQUESTPARTNER_TYPE,ReferenceBusinessPartner,Business Partner,String,10.0,,
API_WORK_CENTER,WORKCENTERCAPACITYDESCRIPTIONTYPE,CapacityLastChangeDateTime,Capacity Last Change Date Time,DateTimeOffset,,,
API_PLANNEDORDER,PLANNEDORDERCAPACITYTYPE,CapacityRequirementUnit,Capacity Unit,String,3.0,,
API_PAYROLLEARMARKEDFUNDSDOC,PAYROLLEARMARKEDFUNDSDOC_TYPE,EmrkdFndsDocLastChangeDate,Changed On,Date,,,
API_RETURNSINSPECTION_2,RETURNSINSPECTION_TYPE,LastChangeDateTime,Time Stamp,DateTimeOffset,,,
API_ENTPROJECTPROFILECODE,PROJECTPROFILECODETYPE,ProjectProfileCodeText,Description,String,40.0,,
API_WAREHOUSE_ORDER_TASK_2,WAREHOUSETASKTYPE,IsHandlingUnitWarehouseTask,HU Warehouse Task,Boolean,,,
API_CNTRLREQFORQUOTATION,CENTRALREQFORQUOTATIONITEMTYPE,PurchaseRequisitionItem,Item of requisition,String,5.0,,
API_SALESORDER,SALESORDERITEM_TYPE,OrderQuantitySAPUnit,Sales Unit,String,3.0,,
API_PLANNEDORDER,PLANNEDORDERHEADERTYPE,WBSElementExternalID,WBS Element,String,24.0,,
API_BILLINGDOCUMENT,BILLINGDOCUMENT_TYPE,LastChangeDateTime,Time Stamp,DateTimeOffset,,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,OrdPriceUnitToOrderUnitDnmntr,Quantity Conversion,Decimal,,,
API_WHSE_INB_DELIVERY_2,WHSEINBOUNDDELIVERYITEMTYPE,GoodsReceiptStatus,Status Value,String,1.0,,
API_PLANNEDORDER,PLANNEDORDERCOMPONENTTYPE,BOMItemCategory,BOM Item Category,String,1.0,,
API_WORK_CENTER,WORKCENTERHEADERTYPE,WorkCenterDesc,Work Center Text,String,40.0,,
API_SUPPLIERQUOTATION_2,SUPPLIERQUOTATIONITEM_TYPE,OrderQuantityUnit,Order Unit,String,3.0,,
API_PAYROLLEARMARKEDFUNDSDOC,PAYROLLEARMARKEDFUNDSDOC_TYPE,ReferenceDocumentContext,Reference Org. Unit,String,10.0,,
API_CNTRLREQFORQUOTATION,CENTRALREQUESTFORQUOTATIONTYPE,CashDiscount2Percent,CD Percentage 2,Decimal,,,
API_PAYROLLEARMARKEDFUNDSDOC,PAYROLLEARMARKEDFUNDSDOC_TYPE,EarmarkedFundsManualEditBlock,Document Block,String,2.0,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,PurgProdCmplncDngrsGoodsStatus,Dangerous Goods Sts,String,1.0,,
API_PRAWELLCOMPLETIONDOWNTIME,WELLCOMPLETIONDT_TYPE,Well,Well,String,15.0,True,
API_SALESORDER,SALESORDER_TYPE,CustomerPriceGroup,Customer Price Group,String,2.0,,
API_CNTRLREQFORQUOTATION,CENTRALREQFORQUOTATIONITEMTYPE,PurchasingCentralMaterial,Material,String,18.0,,
API_SERVICECONTRACT,SERVICECONTRACT_TYPE,ServiceDocGrossAmount,Gross Value,Decimal,,,
API_PURCHASEORDER_2,PURCHASEORDERITEM_TYPE,ProfitCenter,Profit Center,String,10.0,,
API_FREIGHTORDER,FREIGHTORDERITEM_TYPE,TranspEquipCapacityHeight,Equipment Capacity Height,Decimal,,,
